"id","text","topic"
"673910322416209920","RT @gallinavasca: #TambienLosHipsters tienen un mensaje que darte @marianorajoy  y @PPopular https://t.co/pMC6J2F3Vr","9"
"676874474038435840","@sanchezcastejon que se lo digan a la alcaldesa Colau","11"
"679271594645172224","RT @Eka_HM: Me fliparia tener la pasividad que tiene Rajoy ante la vida. 
Es que es como, ""soy gilipollas, pero medaiwá"", es un chillin con…","10"
"676579097925971968","Con la puesta en marcha de las ETTs, el PSOE abrió paso a la precariedad laboral en nuestro país #DesmontandoAlPSOE","2"
"678958574123532290","RT @luidtd: mirad lo que ma dao mi padre por votar al PP jaja el ioputa ma echao de casa https://t.co/UPC3OnXJzk","9"
"674348484057788417","RT @Alcolea10: .@sanchezcastejon La mayoría de encuestas dicen que el 70% de los españoles quieren un cambio #PedroSanchezEH","1"
"676030953416957952","#Rajoy y sus grandes perlas resumidas en 30 segundos... https://t.co/XWD0a4BZqY","10"
"667660573929271296","RT @calabacin1978: #Podemos ...o la ""democracia interna"" de un partido Comunista.
#PodemosConseguirlo
#Bamako
#Mali
#20D #20N #20Nov https:…","1"
"667252682852335618","RT @lodiesan: Lleno absoluto en el desayuno de @Pablo_Iglesias_ en @NewEconomyForum https://t.co/HPiKwJIgd6","9"
"672079832189173760","RT @cayeruby: El PP heredó casi 70.000 millones en la hucha de pensiones y la deja en 34.221
Toca pagar los desfalcos y menesteres de esta …","2"
"673230358473785344","Trending ahora en Cataluña/Catalanismo:
➀ #AdaXaviPablo ↓ 
➁ #20D ↓ 
➂ #MalditaCasta ↓ 
➃ #GatetesConGarzon ↓","9"
"673089466769240064","RT @vicsswl: all I want for christmas is que nadie vote a Ciudadanos.","9"
"675799085291454464","RT @ferdeparamo: .@Albert_Rivera insta a Rajoy a que convoque urgentemente reunión del Pacto Antiterrorista para conocer al 100% todo lo oc…","2"
"677424121299476480","RT @gerardotc: ""Un votante del PP asesina a su mujer"". Pasa bastantes veces al año, pero sería feo decirlo así, ¿no crees, Inda? https://t.…","2"
"663270610924126208","El caso de @Julio_Rodr_ evidencia cómo es el  PP. Una vez más. https://t.co/j2o6g72tMk","9"
"672163066721738752","RT @thehardmenpath: Bienvenido, Mr. Rajoy. https://t.co/FMqnG0wHte","11"
"674559905945243648","RT @WillyTolerdoo: Propongo que @Pablo_Iglesias_ y Felipe González tencan un cara a cara la semana que viene
RT -&gt; si estás de acuerdo","9"
"669955838778458112","Para cuando una sanidad universal en España, que parece que tienes que ir de Madrid a CLM con el pasaporte @PPopular  #DebateEn140","2"
"676464809978802176","Rivera vincula a Iglesias y Colau al escrache de la PAH a la sede de C's #STOPPolíticaBasura https://t.co/1i2F8hVLI5 https://t.co/v6NsX8gWO5","9"
"666666536539680769",".@ahorapodemos: otra forma de gobernar https://t.co/ua7UAykSxr #RutaDelCambio https://t.co/QAdvFfxcaf https://t.co/aOtSHuk5Hs
TWEET CITADO: #RogarParaVotar 
Si no estás inscrito, 🏃💨💨a tu consulado.
https://t.co/BAfnVDgkNm https://t.co/Rz8eeqgBiy","2"
"676749816463040512","RT @Gadabarthes: El @PSOE puede permitirse reivindicar en campaña lo mucho que ha hecho por el bienestar de este país, pese a errores https…
TWEET CITADO POR EL RETWEETEADO: ""En campaña el PSOE siempre rechaza lo que ellos mismos han hecho"" @ierrejon #A5diasARV https://t.co/PbXij5PWA8","2"
"670542044952174592","RT @eldiarioes: OPINIÓN | De cómo Rajoy se ha hecho de repente con los mandos https://t.co/XutAvjp0wy Por Carlos Elordi","9"
"678532346413498368","RT @Huesca_Cs: Si tienes cualquiera duda o consulta pregunta a nuestros apoderados! Nuestro equipo te ayudará! #Ciudadanos https://t.co/3BQ…","9"
"678653359562366976","RT @DMrojita: Eso cambiara en día que los habitantes de nuestro país se conviertan en ciudadanos, y sientan y les duela la patria https://t…
TWEET CITADO POR EL RETWEETEADO: #MiPuebloEsRebelde .@metro_caracas Da tristeza ver como el 99% de los vagones de linea uno, están asquerosos, tanto dentro como por fuera!","11"
"665303449785905157","RT @el_pais: URGENTE: Los ciudadanos se movilizan en Twitter: ""Si estás en París buscando refugio, usa el hashtag #PorteOuverte"" https://t.…","2"
"672404738575622144","¿Habéis visto el CIS? Pues el #6DHagamosHistoria y el #20D llevemos la revolución democrát… https://t.co/gDwxqsFDg1 https://t.co/6ADE3N9qZ1","1"
"664822445317189632","RT @Albert_Rivera: .@CiudadanosCs adelanta también en Castilla y León al PSOE y nos situamos segundos en este sondeo para el #20D. https://…","1"
"664884119613087744","RT @j_asanchez: Los de @CiudadanosCs empiezan a defenderse con sus cuentas troll en el hastag #mipueblonosecierra jajajaja @hezmick","9"
"671992382674587648","@sanchezcastejon empleo con derechos #NosUnePedro con #UnFuturoParaLaMayoria @PSOE https://t.co/iOTQQUrh8O
TWEET CITADO: Necesitamos buen empleo, es decir, empleo con derechos. Derogaremos la reforma laboral y recuperaremos derechos perdidos. @NewEconomyForum","2"
"677562480407789568","RT @iunida: ""El PSOE usó el 'voto útil' para que gente de izquierdas apuntalara el régimen. Para eso sirve."" @agarzon #GarzónEnMálaga","1"
"671262898879143936","RT @PSOE: Esta noche, @sanchezcastejon estará en #ELPAÍSDebate
Otros no podrán decir lo mismo. 
#RajoyNOdebate https://t.co/UIlJyVJhr0","9"
"677555455892279296","RT @ClarisseIsidoro: Petición para exigir a Rajoy que haga público expediente como registrador alcanza 123.000 firmas #BuenaNoticia https:/…","2"
"671431490840981504","RT @jmrdezuribes: @sanchezcastejon cita a D. Fernando de los Ríos. Bravo! #ELPAISDebate","9"
"669212815106793473","RT @_CapitalDF: #UnDíaComoHoy (1957) fallece Diego Rivera, destacado muralista mexicano de ideología comunista https://t.co/ZAvBEXVVsy","11"
"677918390774697985","El PP afirma que la derogación del copago que impulsa Puig es «mentira» https://t.co/M8va1sctJZ","2"
"674951737191604224","RT @Pit_Diamondcore: El diseño del último vestido de Albert Rivera ha dejado al Capitolio sin palabras. https://t.co/eDXuPT2SpA","10"
"676185763302744064","RT @jaimepastor26: Gente de @ahorapodemos repartiendo propaganda en un partido de fútbol de cadetes. Fútbol y política NO se mezclan. https…","9"
"673817197618204672","Directo | Rivera rechaza un tripartito para España https://t.co/CwpAEYWI1V","1"
"672808592773394432","RT @Layaya_cotilla: Ciudadanos financiará la campaña con un crédito del Banco Popular de 4 millones https://t.co/piehCFwNcC EL NUEVO FACIST…","9"
"673528002848940032","RT @ahorapodemos: Pablo Iglesias hablando a la plaza del Reina Sofía tras el acto del Día de la Constitución #Gracias1978Hola2016 https://t…","9"
"666638855043436544","Albert Rivera - La calle pregunta https://t.co/NEvZ4DF45m vía @YouTube","9"
"676881980160671746","Rajoy pone a Ciudadanos ante el reto de pactar toda la legislatura https://t.co/7EezHJoL4a vía @el_pais","1"
"673282039366459392","RT @isabelvegavara: @ElMundoEnVivo @lasextanoche estupenda intervención hablando con los ciudadanos  #la6ncallerajoy","9"
"669263016291131392","RT @15M: #NoEnNuestroNombre NO A LA GUERRA No queremos otro Aznar ni otro 11M @PESOE @PPopular @ahorapodemos @ciudadanosCs @El_Intermedio","2"
"674685091394756608","RT @PSOE: Si no gana y pactan las derechas gobierna Rajoy. La única alternativa es que gobierne el PSOE @sanchezcastejon #UnPresidenteParaL…","1"
"676429692723970049","RT @AlvaroLario: Un C's segundo (cosa difícil) vería la oportunidad de gobernar ""ahora o nunca"" e intentaría buscar apoyos por abajo antes …","1"
"677632348725370880","RT @susanadiaz: Patético y de perdedores que el PP sugiera una coalición con el @PSOE. Más que nunca hay que derrotarlos para que España ca…","1"
"673144882819502082","Albert Rivera: ""Hay una operación en Génova y Ferraz que es salvar al soldado Sánchez"": EUROPA PRESS ""No quere... https://t.co/YsyHQpQ0sN","9"
"673581899932151808","@nuriamayoraldel @ahorapodemos la,educación,publica,tienen,derecho,hasta,los,mas,pobres,ke,,no,pueden,pagasela,y,comedores,sociales,","2"
"674008525887176704","Se puede estar más o menos de acuerdo con las ideas, pero el mejor político con diferencia del panorama actual se llama Pablo Iglesias.","9"
"676130652228599810","RT @iunida: .@ensanro:“La genialidad de PP y PSOE de subir la edad de jubilación nos condena a trabajar más tiempo y dañar las pensiones” #…","2"
"669049413529137152","RT @nortecastilla: RT @OcioElNorte Televisión Española prohíbe a Bertín Osborne entrevistar a Pablo Iglesias https://t.co/rCrXAJw8JX","9"
"665606055922126848","RT @escupotwits: Albert Rivera, el que quiere cerrar TV3, la única que interrumpió su programación para informar en directo sobre París. Má…","2"
"677936415506882560","RT @Albiol_XG: Rivera lo deja claro: Su abstención, en 2a vuelta hace presidente a Sánchez o Iglesias. No tires tu voto #VamosPP https://t.…","1"
"678893387924283392","El PSOE presiona a Sánchez para que se quede en la oposición https://t.co/ud1KWUGcLC","1"
"675945862359605248","#20D Mariano Rajoy es el que inspira mayor confianza. El 45,8% cree que volverá a ser presidente.","1"
"671745008941309952","RT @der_terrorist: Bernardo Pires de Lima - Rajoy, o fugitivo https://t.co/7BXvmQZ7vj","11"
"662965727222243328","RT @esumariva_cs: Acaba el acto histórico de @CiudadanosCs #CadizCiudadana.  Reforma Institucional y democrática https://t.co/D2TmWYtWSn","2"
"675608554565468161","RT @Lolo_Sev: El problema no es el @PPopular o @marianorajoy, es la merma que les sigue votando...hagan lo que hagan https://t.co/9RtAe8C5sZ","1"
"678768856521805825","RT @arcaya1: @mhonividente Gano Rajoy pero no tendrá mayoria, y Podemos ha avanzado bastante, la izq ha hecho un gran avance","1"
"678096379214860288","Lo difundo aunque yo lo tengo más que claro https://t.co/FaTtySbXa4
TWEET CITADO: Los 56 datos que marcan la legislatura de #Rajoy (conviene leer antes de votar). Por @iuriamolero #20D https://t.co/RubeMDXwwu","1"
"675663111911813120","Carlos Rivera - Quedarme Aquí. Rivera nunca defrauda!! Escucharla ;)  https://t.co/Qa30RvKPYu","11"
"674720651937189888","RT @edugaresp: PP se inventa las cifras de paro dibujando un mundo que no existe y no se le cae la cara de vergüenza. ¿Cómo lo hará? #elDBT","2"
"667685889565450240","Pues ya salió el PP echando a todos los extranjeros y la gente sigue votando a estos xenófobos miserables...","2"
"669563902334734336","#SAG y sus @CiudadanosCs dicen #STOP 🖐🏻🖐🏻🖐🏻 a la #ViolenciaDeGenero  https://t.co/opF5nQs3ar
TWEET CITADO: C's #SAG condena la violencia contra la mujer @Amalizc @ademariachato @Maribelcarmonap @babyinma  #OrangeTheWorld https://t.co/v3sb8bdQHw","2"
"679024809792151552","RT @ANDRES_CANO42: .@marianorajoy Los españoles han expresado su voluntad y ahora nos toca a los políticos gestionar con responsabilidad y …","1"
"676331226899312640","RT @publico_es: Han puesto 1.001 impedimentos para que los jóvenes emigrados no votemos el #20D 
https://t.co/hue2eEkuz6","2"
"665535853624745985","Willy Toledo esto también es un montaje? @Pablo_Iglesias_ #TodosSomosParis","2"
"666906520018403328","RT @luisrueda96: Albert Rivera en El Intermedio ridiculizando que se quiten las calles con nombres franquistas: ""Eso no le importa a la gen…","2"
"672747658373648385",".@ManzanoCr: en política exterior,
@CiudadanosCs se centra en cuestiones instrumentales,
@ahorapodemos en cuestiones conceptuales #PolExt20D","2"
"669176879555985409","RT @AmoedoJose: Mentira mas usada por el PP :Esperanza Aguirre: “Nosotros no estuvimos en la Guerra de Irak” https://t.co/QyIxYKIvav","2"
"676521723584466944","RT @dipordior: Rajoy considera luchar contra la violencia de género ir a una gala de premios #missguapacongafas","2"
"677934142697381888","RT @podemos_sv: #VotaPodemos20D cuando nos ponemos, ¡Mira que lo hacemos bien! @ahorapodemos #Valencia #EsElMomento20D https://t.co/EmwTBFh…","9"
"671452529234993152","RT @julia_otero: En #13tv unos señores ahora diciendo que el Debate de los 3 candidatos ha sido cutre y sin nivel. Y que viva Rajoy. 💃🏼","9"
"675458236636659712","RT @PedroPmotero: Balance de los 4 años del PP. Y menos mal que solo han sido 4 (eso espero) porque si no, nos dejan en calzoncillos. https…","1"
"678836644473151488","Menudo suicidio le espera al PSOE como se le ocurra abstenerse y dejar que gobierne el pp. Ya van a perder del todo a sus votantes","1"
"674304015275020288","RT @Cs_Andalucia: .@Albert_Rivera ""Por primera vez en España podemos ganarle las elecciones al PP sin que gane PSOE"" #SevillaCiudadana http…","1"
"671784263134674944","RT @AAlvarezAlvarez: @sanchezcastejon  sobre copago en #ELPAISDebate : https://t.co/SfrPhXi8m9","2"
"673634655309008896","@PPopular @pablocasado_ todo el mundo sabe como el pp ha destruido vidas","1"
"673660331378368513","Rajoy se da un baño de multitudes en Huelva https://t.co/nNFKjbUBUz","9"
"678979370745274368","@Anyi_anonadada @Pablo_Iglesias_ @agarzon Por culpa de Podemos tendremos otros 4 años de derecha. Era su misión.","1"
"672715820066332672","RT @SergioFloresRon: Más antiguo que votar al PSOE https://t.co/2wUOpt8J6J
TWEET CITADO POR EL RETWEETEADO: #encierro061Malaga asi trata el psoe andaluz a las mujeres  trabajadoras echandola  de sus mítines @Pablo_Iglesias_ https://t.co/vBMb6ZgykU","2"
"668465318604505089","#tv Albert Rivera: ""No entiendo como un candidato a presidente se conforma con un 21% de… https://t.co/M6Lju8TSt9","1"
"672770803457462272","RT @a_transparencia: En contra de las Puertas Giratorias, modelo de #corrupción en #Murcia @CiudadanosCs @MiguelSanchezCs https://t.co/zMv7…","2"
"668817596637052928","RT @JoLRubio: El ‘pacifista’ Pablo Iglesias hace 2 años: “La política se construye muchas veces sobre cadáveres y sobre el sufrimiento de p…","1"
"674937463849226240","#RiveradelaCruz es a #Ciudadanos lo que Monedero a #Podemos...","9"
"671447790178983936","RT @Irezamar: Rajoy está en la cama tomándose un colacao FIJO #ELPAISDebate","10"
"669182725023223810","RT @PodemosBot: Pablo Iglesias: ""Hay que suspender la venta de armas a dictaduras"" Y yo digo a aquellos que se di... https://t.co/tjz30Ym9t…","2"
"670253940190142468","Ellos ya son vieja politica,es haber quien miente mas. https://t.co/GVJylGlPUE
TWEET CITADO: Iglesias y Rivera a la ""vieja política"": ""En este debate está en juego la medalla de oro"" https://t.co/XqK4JAGCpK https://t.co/1WmuatWCdD","1"
"677140489817206785","RT @JesusCintora: Rajoy: “no me sé” lo del diputado comisionista que no dimite, ni de Rato, ni de Bárcenas. No quiere saber y encima se ofe…","2"
"674672593635528704","RT @CiudadanosCs: .@Albert_Rivera ""C's es fuerte en Málaga porque Málaga lidera cambios""  #MalagaCiudadana https://t.co/if3xlzcMbr","9"
"667417724222644226","RT @eldiarioes: El TAS sanciona a Marta Domínguez por dopaje un día después de que el PP la sacase de su lista para el Congreso https://t.c…","9"
"674230645523091458","Me parece que Soraya se ha pasado de maternalismo. El gobierno paga pensiones de nuestros impuestos, no los pone el PP de su bolsillo #7D","2"
"675119866840555521","@Vitozaratustra @Albert_Rivera @CiudadanosCs @TwitterSpain  yo? antes me corto las venas con una galleta","11"
"673270793862819840","RT @cristina_pardo: #La6NcalleRajoy Rajoy no me quiere de directora de La Sexta. Pues nada, tendré que seguir yendo a sus ruedas de prensa.","10"
"672733964243763200","RT LaReplicaEs: CIUDADANOS: El partido de tus jefes

#PodemosGanarElFuturo #20D #EleccionesGenerales2015 https://t.co/py1D1oAl5i","1"
"676316238767894528","RT @psoedeandalucia: .@_susanadiaz: Le he dicho a @sanchezcastejon: ""En Andalucía vamos a ganar bien para que tú ganes bien en España"" #Vot…","1"
"676951793855832065","RT @AlonsoIvan24: ¡¡Mucha fuerza a todos los pacientes del hospital de Rivera!! Están en las mejores manos y seguro saldrán adelante. https…","11"
"678576654311153664","#20D de SexoXTeléfono en #Jaen con maduras https://t.co/HU50IzqzUK","11"
"675394184073912320","RT @iguardiacivil: #URGENTE - Mariano Rajoy anuncia que un policía español ha muerto en un ataque junto a la embajada en Kabul. #DEP https:…","2"
"673981422248546304","RT @iescolar: RECORDATORIO (y no se olviden a la hora de votar): Mariano Rajoy sigue en Doñana https://t.co/SeV8InoUQI","9"
"672534459774869504","""El PP es un partido de centro izquierda"" –José Javier Esparza https://t.co/PvSuW1iW5V","1"
"672555115446972416","RT @mimapamundi: Durruti en 1932 ya era más moderno que Albert Rivera en 2015 https://t.co/yWgPoFDZNH","10"
"674747651548672000",".@MartaRiveraCruz de @CiudadanosCs niega la #ViolenciaDeGénero en #elDBT
Machirulada Nivel 10 by @DavidQ3Q https://t.co/q4Q8L9hgp8","2"
"675970335238438912","https://t.co/NiAcLNPeCI @ahorapodemos no utiliza a las victimas como hacen los de la guerra sucia.","2"
"666917677647200256","RT @CsMadridCiudad: ""Quién está sacando a España de la crisis no es el gobierno, son los españoles"". @Albert_Rivera #AlbertPresidente https…","2"
"678611033863405568","RT @cuchillandante: El apoderado de C's no consigue contener la emoción viendo votar a la jefa https://t.co/fUOREl8dAC","9"
"678682593441673217","El Partido Popular gana los comicios españoles sin mayoría en el Parlamento: MADRID. El gobernante Partido Popular (PP, centroderecha...","1"
"676092509467123713","RT @Juanmi_News: Hubo un tiempo en el que a Rajoy le gustaban los referéndums.
Qué cosas.
#9NDesobeïm http://t.co/KMzAFwmvRw","2"
"670174350079864833","RT @ActualidadRT: Putin: ""En el petróleo comprado al Estado Islámico hay sangre de nuestros ciudadanos"" https://t.co/7wSiztQRpF https://t.c…","11"
"665172008439824384","@Sergio_Xerez no como los de ciudadanos.... espero que el colega no ne conteste ami tmbn... JAJAJAJAJA","11"
"664701317487730688","RT @CONCHA_ZARAGOZA: Rajoy, que es pa hoy, por A.Burgos - Va lentito porque es el pte., no el Ave de Barcelona https://t.co/gOjEW4z2Sv vía …","10"
"675731085083455488","#EnSerio? #PPDimision
El Gobierno recula y deja como falsas las declaraciones d #Rajoy sobre el atentado d #Kabul https://t.co/wMH82AB03V","2"
"671968373518020608","RT @elburgosV: En las municipales viví la campaña ilusionado, ahora la vivo ""Con ilusión"" @Albert_Rivera #presidente. https://t.co/H8pToblu…","9"
"677428689035010048","RT @sanchezcastejon: Fuimos nosotros quienes forzamos la comparecencia de Rajoy tras el escándalo Bárcenas. El presidente debió dimitir. #S…","2"
"673265226184310784","RT @ANDRES_CANO42: .@marianorajoy ""En materia de discapacidad es imprescindible la igualdad de oportunidades"" #L6Ncallerajoy","2"
"666918636272009216","Respuesta de Greenpeace al anuncio de Rajoy sobre cambio climático en el G20 https://t.co/72do7YWRD7 #TerceraInfo3i","2"
"675011405632925705","Dice Rajoy q no fue al debate a 4 pq él siempre los hizo contra Y antes se escribían cartas y ahora emails.Las cosas cambian aunq no quieras","9"
"678998309374205952","RT @magamboaga: jajajaja, malditos comunistas a la cárcel... @Pablo_Iglesias_  https://t.co/Bwf9o9qrgQ
TWEET CITADO POR EL RETWEETEADO: https://t.co/h5lBZp39jt","1"
"677504348050612224","RT @vacmentiras: #venceralailusion El  #20d a muchos pp y psoe el turrón se les va a atragantar estas navidades,C´s ya se atraganta él sólo…","1"
"678362529412857856","RT @BrownRebellion: Wena esa  https://t.co/vcfMqh66bI
TWEET CITADO POR EL RETWEETEADO: Si ganamos el #20D pido que PP y PSOE se abstengan y nos dejen gobernar.Si gana uno de ellos nosotros lo haremos y estaremos en la oposición","1"
"676821308274032640","RT @MarDomene: Rajoy pulveriza a un maleducado Sánchez en el ‘Cara a Cara’. Sánchez camorrista según la prensa. https://t.co/QXyIFn2ck9 #Ga…","9"
"671586806769565696","RT @juanarza: Al opinar tengan en cuenta que Talegón era la joven promesa del PSOE. https://t.co/16u35poZZ5
TWEET CITADO POR EL RETWEETEADO: Beatriz Talegón, sobre Venezuela: ""En España también hay muertes sospechosas durante las campañas, pero no son portada"".
Opinen.","9"
"675232792389804033","#rubalcabaEP Una delicía oir hablar a @_Rubalcaba_ Verle en plena forma. Defendiendo a las mujeres. Gracias. Toma #zasca a @CiudadanosCs","2"
"676395180656885760","RT @sacedator: ¿Cuál de estos se puso palote con el abrazo entre Pablo Iglesias y Manolo Monereo?","10"
"673272399144554496","RT @Agus_Martinez58: Rajoy quiere que voten ""muy españoles y mucho españoles"" pero se lo pone muy jodido a 2 mill de españoles en el extran…","2"
"674921462285918208","RT @verdeyole: Lo que no te mata te hace mas fuerte #PSOE https://t.co/44DvLF1dm1","9"
"676157984171499520","Ho sento però se t'ha vist el llautó, NO COLA 👎 https://t.co/RofNwS3NJM
TWEET CITADO: Orgullosa de defensar com a alcaldessa de la capital de Catalunya que el 20-D Madrid esdevingui també capital germana del dret a decidir","11"
"663822692903223296","RT @ConexionTX: Si más residentes se convierten en ciudadanos, el poder electoral de hispanos sería otro. @ANAMAVARGASNEWS https://t.co/u7u…","11"
"664940011909959680","El PP acusa a Mas de ""arrastrarse de forma indigna"" ante la CUP en su discurso https://t.co/bpo9QDPwDK","2"
"670996643441979393","RT @Mhemeroteca: Hola @Albert_Rivera 

Dices que nunca has tomado drogas.
En qué categoría enmarcas tú la marihuana? https://t.co/bO23h0XsqW","10"
"673586532096208896","Rajoy considera que no es una prioridad reformar la Constitución... https://t.co/30oEmCe058 https://t.co/bbRolyHQEr","2"
"670771236474068992","RT @DaniBordas: Tengo la tele apagada y está saliendo Albert Rivera.","10"
"679158359602372608","Iglesias alerta al PSOE contra la gran coalición y le insta a reconocer la ""plurinacionalidad"" del Estado https://t.co/if8dIZvkom","1"
"672059457912889344","RT @SDoriaMedina: El 20-D elecciones en España, último sondeo da triple empate, 22% al PP, Ciudadanos y al PSOE, Podemos 4to lugar https://…","1"
"672861524311072769","RT @CiudadanosCs: .@Albert_Rivera ""Somos afortunados porque tenemos una democracia que nos va a permitir cambiar el gobierno el #20D"" #Mall…","1"
"665705943867514880","RT @subversivos_: #Ciudadanos, contra la paridad y no considera el #aborto como un derecho
 
#L6Nmachismo
https://t.co/UmoISWYgGR
https://t…","2"
"671427941054726144","Entendería incluso que #PedroPiqueras cerrara las preguntas con un Ave María Gratis Plens https://t.co/qaZsWMhtrP
TWEET CITADO: Viendo la entrevista de Pedro Piqueras a Rajoy entiendo por qué no va al debate entre 4","9"
"674065904494387200","RT @CervantesFAQs: Marhuenda diciendo que @Pablo_Iglesias_MUY BIEN! Necesitáis más pruebas de que PI ha arrasado?¿ #7deldebatedecisivo","9"
"674214136356708352","RT @psoeprovcoruna: @sanchezcastejon: ""Las sumas de las derechas son la resta de los derechos de los españoles"" #VotaPSOE https://t.co/bMik…","1"
"676153035022815232","RT @saetamarina: #EnCasaDeElisa la cara del ministro Soria con su ""¿ah si?"" es comparable a la de @marianorajoy con su ""¿Y la europea?""","9"
"675075776132329474","RT @PPptodelaTORRE: .@JMGarciaUrbano: “El PSOE de @_susanadiaz no hace más que mentir con el tema de #LaConsula” #20D
#DebateOndaAzul #20D …","2"
"664223689005772801","RT @Unimexicali1: Carlos Rivera, feliz de ser parte de 'El hotel de los secretos' https://t.co/kJ5jKc3kxB","11"
"668424021696876544","Ciudadanos califica de “tercermundista” el consultorio de Sagrajas: El concejal portavoz del grup... https://t.co/ohp05JeH3U #extremadura","11"
"673845615495946240","@MacJuanma @nolyrivas @inurrieta lee el final cuando explícitamente pide el voto para C's","9"
"675792472920952832","RT @ahorapodemos: Espectacular lleno en Zaragoza para ver a @Pablo_Iglesias_. #ZaragozaContigo https://t.co/sPk1qAQGX9","9"
"670309062567964672","RT @publico_es: Los líderes de Podemos y Ciudadanos aconsejan leer a Kant, pero Rivera no ha leído su obra e Iglesias la cita mal https://t…","10"
"676667204700610560","RT @ElHuffPost: ""¿Bárcenas ha devuelto lo robado?"", pregunta @sanchezcastejon #CaraACaraL6","2"
"666945192327557120","@sanchezcastejon La rosa marchita de los socialistas llena el suelo de pétalos marchitos que la izquierda… https://t.co/9Jm41UA0J3 …","1"
"674284537384337408","Ninel esa no es tu cuenta 😂  https://t.co/CdHpVjmzSL
TWEET CITADO: Ando viendo que murió Diego Rivera ¿Hasra cuando a la familia Rivera le perseguirá la tragedia? Primero Jenni y ahora esto!","11"
"673574728519557120","RT @pnique: Hoy hay que leer a @Pablo_Iglesias_ en @el_pais. La oligarquía ha roto el pacto de convivencia. #Gracias1978Hola2016 https://t.…","1"
"674224011715452928","RT @PodemosAhora: ¿Quieres entrevistar a Pablo Iglesias? 
#PreguntaAPablo 
https://t.co/1THVVyZhVF
#EsTuEmpleado 
#PabloPresidente20D https…","9"
"674144413866721280","@PSOE @sanchezcastejon @ZaidaCantera ha propuesto derogar a diestro y siniestro! Da igual la ley, todo lo que haya hecho otro!","9"
"678309373454770178","RT @Sr_Rembrandt: Traducción:
""Si gano yo bien"".
""Si gana PP ok también"".
""Si PODEMOS+PSOE pueden ganar pactando votaremos en contra"" https…","1"
"677461968765231105","RT @fsierra: Rajoy: ""Ha sido un hecho aislado. Sería un error extraer consecuencias políticas a lo sucedido""
En @espejopublico
 https://t.c…","10"
"678879572037935104","Albert Rivera, definiendo su política cada vez más a la derecha, ha hablado de una conformación de 11 partidos, pero no de su apoyo a la izq","1"
"676520360083333121","@ramonlobo @julia_otero vergüenza, siento  de tener un presidente como Rajoy","10"
"678036236020408320","RT @AgusLpez3: Twittea "" Nando Crazy y Daniel Rivera "" y llenate de RT y Seguidores ✌

#SeguimeYTeSigo.","11"
"666214142899036161","RT @democraciareal: La farsa del abono transporte para desemplead@s de Cifuentes que, recuerda, gobierna gracias al apoyo de C's https://t.…","1"
"678600373846851584","RT @ANDRES_CANO42: 🔴 #ÚLTIMAHORA La participación hasta las 14.00 es del 36,94% (-0,94% que en 2011) https://t.co/ITYz7Po0Ta #20D https://t…","1"
"672198636684648449","@FrancisRubioGme @Albert_Rivera . Acordaros de Cartagena.... Mientras no se ponga a ese alcalde en su sitio seguirá indultando. Vergüenza","2"
"679568720591761408","RT @verdadesofenden: Nadie tuvo la mayoría absoluta que España le dio a Mariano Rajoy. Hoy recibe en votos el pago a su pésima labor.. http…","1"
"672657561070473217","RT @voz_populi: El #PSOE aconseja a Sánchez que se olvide de #Ciudadanos y sólo dispare a #Podemos https://t.co/4Gh3m8wZkE https://t.co/L2S…","9"
"673267138858209281","Rajoy llega al parlamento con mayoría absoluta, votan que sí, y se va muy contento a su casa ""ay, pues todo el mundo de acuerdo, ¡qué bien!""","10"
"674151791202861056","RT @CiudadanosCs: .@Albert_Rivera ""Estoy convencido de que el #20D seremos más los españoles que queremos formar parte de España"" #7DElDeba…","2"
"677967323144314884","Recuperación de becas, bajada de tasas https://t.co/ISaGYLYehZ #Conocimiento #ElCambioVotaPSOE","2"
"666695330965102592","RT @Luxe_JeanMarie: #RT #FAV si je mets en pp 🔹👦🏾🔹 http://t.co/m81DTHQsJv","11"
"673272484897103872","RT @SextaNocheTV: .@jmokean a @marianorajoy ""¿No cree que quien tiene que simplificar España es la gente que vive de complicarla?"" #L6Ncall…","2"
"674852995281100800","RT @SiPeroNo1: Por favor: ¿Cómo van a ser sobornos que el PP de Rajoy reciba donaciones millonarias de empresas a las que concede contratos…","2"
"672410951027662850","El socialismo ha abandonado al PSOE y se refugia en Podemos","1"
"675754332185300992","@Pablo_Iglesias_ Oye, que he pensao que te vendrá bien irnos de cañas antes del 20. Es que luego, con lo de la tradición, voy fatal. ¡Llama!","9"
"663780489958830080","#PSOE #Política Un sondeo coloca a Ciudadanos por delante del PSOE y a 6 puntos del PP https://t.co/1oAioEdWRw","1"
"674155349956521985","RT @carlosemanglano: @PPopular @JavierMaroto ¿a qué niveles los quieren bajar después de las subidas de Montoro? ¡Hipócritas!","2"
"674919392216526848","RT @lamarblava: Porque si la derecha suma, si PP i Ciudadanos suman, vuelve a gobernar Rajoy El 20D #CortaConLaDerecha ✂ https://t.co/gdiy1…","1"
"668806587910397952","@gar_alv Mentir es algo que a Rajoy se le da muy bien basta mirar todos los discursos que España esta creciendo y dejando la crisis atrás","2"
"675069952576081920","RT @idalmac46: El fundador de CIUDADANOS. Otro..ii QUE BIEN ANDA !!
CIUDADANOS  es el cambio que conduce.. A LA PÉRDIDA DE VALORES. https:/…","1"
